[0.014s] Invoking command in '/home/aurora/RM25/src/build/rm_robot_description': CMAKE_PREFIX_PATH=${CMAKE_PREFIX_PATH}:/home/aurora/ws_helloworld/install/pkg02_helloworld_py:/opt/ros/humble /usr/bin/cmake /home/aurora/RM25/src/rm_robot_description -DROS_EDITION=ROS2 -DHUMBLE_ROS=humble -DCMAKE_INSTALL_PREFIX=/home/aurora/RM25/src/install/rm_robot_description
[0.195s] -- The C compiler identification is GNU 11.4.0
[1.283s] -- The CXX compiler identification is GNU 11.4.0
[1.795s] -- Detecting C compiler ABI info
[2.051s] -- Detecting C compiler ABI info - done
[2.051s] -- Check for working C compiler: /usr/bin/cc - skipped
[2.051s] -- Detecting C compile features
[2.052s] -- Detecting C compile features - done
[2.054s] -- Detecting CXX compiler ABI info
[2.462s] -- Detecting CXX compiler ABI info - done
[2.462s] -- Check for working CXX compiler: /usr/bin/c++ - skipped
[2.462s] -- Detecting CXX compile features
[2.464s] -- Detecting CXX compile features - done
[2.466s] -- Found ament_cmake_auto: 1.3.10 (/opt/ros/humble/share/ament_cmake_auto/cmake)
[2.725s] -- Found Python3: /usr/bin/python3 (found version "3.10.12") found components: Interpreter 
[3.009s] -- Found ament_lint_auto: 0.12.11 (/opt/ros/humble/share/ament_lint_auto/cmake)
[3.017s] -- Configuring done
[3.034s] [33mCMake Warning:
[3.034s]   Manually-specified variables were not used by the project:
[3.034s] 
[3.034s]     HUMBLE_ROS
[3.034s]     ROS_EDITION
[3.034s] 
[3.034s] [0m
[3.036s] -- Generating done
[3.036s] -- Build files have been written to: /home/aurora/RM25/src/build/rm_robot_description
[3.059s] Invoked command in '/home/aurora/RM25/src/build/rm_robot_description' returned '0': CMAKE_PREFIX_PATH=${CMAKE_PREFIX_PATH}:/home/aurora/ws_helloworld/install/pkg02_helloworld_py:/opt/ros/humble /usr/bin/cmake /home/aurora/RM25/src/rm_robot_description -DROS_EDITION=ROS2 -DHUMBLE_ROS=humble -DCMAKE_INSTALL_PREFIX=/home/aurora/RM25/src/install/rm_robot_description
[3.060s] Invoking command in '/home/aurora/RM25/src/build/rm_robot_description': CMAKE_PREFIX_PATH=${CMAKE_PREFIX_PATH}:/home/aurora/ws_helloworld/install/pkg02_helloworld_py:/opt/ros/humble /usr/bin/cmake --build /home/aurora/RM25/src/build/rm_robot_description -- -j20 -l20
[3.169s] Invoked command in '/home/aurora/RM25/src/build/rm_robot_description' returned '0': CMAKE_PREFIX_PATH=${CMAKE_PREFIX_PATH}:/home/aurora/ws_helloworld/install/pkg02_helloworld_py:/opt/ros/humble /usr/bin/cmake --build /home/aurora/RM25/src/build/rm_robot_description -- -j20 -l20
[3.362s] Invoking command in '/home/aurora/RM25/src/build/rm_robot_description': CMAKE_PREFIX_PATH=${CMAKE_PREFIX_PATH}:/home/aurora/ws_helloworld/install/pkg02_helloworld_py:/opt/ros/humble /usr/bin/cmake --install /home/aurora/RM25/src/build/rm_robot_description
[3.370s] -- Install configuration: ""
[3.371s] -- Installing: /home/aurora/RM25/src/install/rm_robot_description/share/rm_robot_description/urdf
[3.371s] -- Installing: /home/aurora/RM25/src/install/rm_robot_description/share/rm_robot_description/urdf/sim_robot.urdf
[3.371s] -- Installing: /home/aurora/RM25/src/install/rm_robot_description/share/rm_robot_description/urdf/robot.urdf
[3.371s] -- Installing: /home/aurora/RM25/src/install/rm_robot_description/share/rm_robot_description/urdf/simulation.urdf
[3.371s] -- Installing: /home/aurora/RM25/src/install/rm_robot_description/share/rm_robot_description/urdf/robot.urdf.xacro
[3.371s] -- Installing: /home/aurora/RM25/src/install/rm_robot_description/share/rm_robot_description/urdf/simulation_waking_robot.xacro
[3.371s] -- Installing: /home/aurora/RM25/src/install/rm_robot_description/share/rm_robot_description/urdf/four_omniwheel_robot.urdf
[3.371s] -- Installing: /home/aurora/RM25/src/install/rm_robot_description/share/rm_robot_description/urdf/mid360.xacro
[3.372s] -- Installing: /home/aurora/RM25/src/install/rm_robot_description/share/rm_robot_description/world
[3.372s] -- Installing: /home/aurora/RM25/src/install/rm_robot_description/share/rm_robot_description/world/25UL
[3.372s] -- Installing: /home/aurora/RM25/src/install/rm_robot_description/share/rm_robot_description/world/25UL/model.config
[3.372s] -- Installing: /home/aurora/RM25/src/install/rm_robot_description/share/rm_robot_description/world/25UL/RMUL25.world
[3.372s] -- Installing: /home/aurora/RM25/src/install/rm_robot_description/share/rm_robot_description/world/25UL/model.sdf
[3.372s] -- Installing: /home/aurora/RM25/src/install/rm_robot_description/share/rm_robot_description/world/my_world.world
[3.372s] -- Installing: /home/aurora/RM25/src/install/rm_robot_description/share/rm_robot_description/world/RMUL25.world
[3.372s] -- Installing: /home/aurora/RM25/src/install/rm_robot_description/share/rm_robot_description/world/rmul
[3.372s] -- Installing: /home/aurora/RM25/src/install/rm_robot_description/share/rm_robot_description/world/rmul/model.config
[3.372s] -- Installing: /home/aurora/RM25/src/install/rm_robot_description/share/rm_robot_description/world/rmul/RMUL25.world
[3.373s] -- Installing: /home/aurora/RM25/src/install/rm_robot_description/share/rm_robot_description/world/rmul/model.sdf
[3.373s] -- Installing: /home/aurora/RM25/src/install/rm_robot_description/share/rm_robot_description/world/RMUC24_world.world
[3.373s] -- Installing: /home/aurora/RM25/src/install/rm_robot_description/share/rm_robot_description/rviz
[3.373s] -- Installing: /home/aurora/RM25/src/install/rm_robot_description/share/rm_robot_description/rviz/fastlio.rviz
[3.373s] -- Installing: /home/aurora/RM25/src/install/rm_robot_description/share/rm_robot_description/rviz/urdf_config.rviz
[3.373s] -- Installing: /home/aurora/RM25/src/install/rm_robot_description/share/rm_robot_description/rviz/rviz2.rviz
[3.373s] -- Installing: /home/aurora/RM25/src/install/rm_robot_description/share/rm_robot_description/launch
[3.374s] -- Installing: /home/aurora/RM25/src/install/rm_robot_description/share/rm_robot_description/launch/build
[3.374s] -- Installing: /home/aurora/RM25/src/install/rm_robot_description/share/rm_robot_description/launch/build/COLCON_IGNORE
[3.374s] -- Installing: /home/aurora/RM25/src/install/rm_robot_description/share/rm_robot_description/launch/build/.built_by
[3.374s] -- Installing: /home/aurora/RM25/src/install/rm_robot_description/share/rm_robot_description/launch/log
[3.374s] -- Installing: /home/aurora/RM25/src/install/rm_robot_description/share/rm_robot_description/launch/log/build_2024-11-12_20-59-25
[3.374s] -- Installing: /home/aurora/RM25/src/install/rm_robot_description/share/rm_robot_description/launch/log/build_2024-11-12_20-59-25/logger_all.log
[3.374s] -- Installing: /home/aurora/RM25/src/install/rm_robot_description/share/rm_robot_description/launch/log/build_2024-11-12_20-59-25/events.log
[3.374s] -- Installing: /home/aurora/RM25/src/install/rm_robot_description/share/rm_robot_description/launch/log/latest_build
[3.374s] -- Installing: /home/aurora/RM25/src/install/rm_robot_description/share/rm_robot_description/launch/log/latest
[3.374s] -- Installing: /home/aurora/RM25/src/install/rm_robot_description/share/rm_robot_description/launch/log/build_2024-11-14_12-02-55
[3.375s] -- Installing: /home/aurora/RM25/src/install/rm_robot_description/share/rm_robot_description/launch/log/build_2024-11-14_12-02-55/logger_all.log
[3.375s] -- Installing: /home/aurora/RM25/src/install/rm_robot_description/share/rm_robot_description/launch/log/build_2024-11-14_12-02-55/events.log
[3.376s] -- Installing: /home/aurora/RM25/src/install/rm_robot_description/share/rm_robot_description/launch/log/COLCON_IGNORE
[3.376s] -- Installing: /home/aurora/RM25/src/install/rm_robot_description/share/rm_robot_description/launch/install
[3.376s] -- Installing: /home/aurora/RM25/src/install/rm_robot_description/share/rm_robot_description/launch/install/setup.ps1
[3.376s] -- Installing: /home/aurora/RM25/src/install/rm_robot_description/share/rm_robot_description/launch/install/setup.sh
[3.377s] -- Installing: /home/aurora/RM25/src/install/rm_robot_description/share/rm_robot_description/launch/install/setup.zsh
[3.377s] -- Installing: /home/aurora/RM25/src/install/rm_robot_description/share/rm_robot_description/launch/install/local_setup.bash
[3.377s] -- Installing: /home/aurora/RM25/src/install/rm_robot_description/share/rm_robot_description/launch/install/COLCON_IGNORE
[3.377s] -- Installing: /home/aurora/RM25/src/install/rm_robot_description/share/rm_robot_description/launch/install/setup.bash
[3.377s] -- Installing: /home/aurora/RM25/src/install/rm_robot_description/share/rm_robot_description/launch/install/_local_setup_util_sh.py
[3.377s] -- Installing: /home/aurora/RM25/src/install/rm_robot_description/share/rm_robot_description/launch/install/local_setup.ps1
[3.377s] -- Installing: /home/aurora/RM25/src/install/rm_robot_description/share/rm_robot_description/launch/install/_local_setup_util_ps1.py
[3.377s] -- Installing: /home/aurora/RM25/src/install/rm_robot_description/share/rm_robot_description/launch/install/local_setup.zsh
[3.377s] -- Installing: /home/aurora/RM25/src/install/rm_robot_description/share/rm_robot_description/launch/install/.colcon_install_layout
[3.377s] -- Installing: /home/aurora/RM25/src/install/rm_robot_description/share/rm_robot_description/launch/install/local_setup.sh
[3.377s] -- Installing: /home/aurora/RM25/src/install/rm_robot_description/share/rm_robot_description/launch/robot.launch.py
[3.377s] -- Installing: /home/aurora/RM25/src/install/rm_robot_description/share/rm_robot_description/launch/robotv2.launch.py
[3.378s] -- Installing: /home/aurora/RM25/src/install/rm_robot_description/share/rm_robot_description/launch/__pycache__
[3.378s] -- Installing: /home/aurora/RM25/src/install/rm_robot_description/share/rm_robot_description/launch/__pycache__/display.launch.cpython-310.pyc
[3.378s] -- Installing: /home/aurora/RM25/src/install/rm_robot_description/share/rm_robot_description/launch/__pycache__/robot.launch.cpython-310.pyc
[3.378s] -- Installing: /home/aurora/RM25/src/install/rm_robot_description/share/rm_robot_description/launch/__pycache__/robotv2.launch.cpython-310.pyc
[3.378s] -- Installing: /home/aurora/RM25/src/install/rm_robot_description/share/rm_robot_description/launch/__pycache__/rm_simulation.launch.cpython-310.pyc
[3.378s] -- Installing: /home/aurora/RM25/src/install/rm_robot_description/share/rm_robot_description/launch/rm_simulation.launch.py
[3.378s] -- Installing: /home/aurora/RM25/src/install/rm_robot_description/share/rm_robot_description/meshes
[3.378s] -- Installing: /home/aurora/RM25/src/install/rm_robot_description/share/rm_robot_description/meshes/gazebo.launch.py
[3.378s] -- Installing: /home/aurora/RM25/src/install/rm_robot_description/share/rm_robot_description/meshes/omniwheel1_link.STL
[3.395s] -- Installing: /home/aurora/RM25/src/install/rm_robot_description/share/rm_robot_description/meshes/obstacles
[3.395s] -- Installing: /home/aurora/RM25/src/install/rm_robot_description/share/rm_robot_description/meshes/obstacles/obstacle6
[3.395s] -- Installing: /home/aurora/RM25/src/install/rm_robot_description/share/rm_robot_description/meshes/obstacles/obstacle6/model.config
